,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
889,11897715,,True,De Baarsjes - Oud-West,52.36027,4.85725,Entire home/apt,3,2,2,4,150.0,5,1125,True,0,0,4.67,True,50.0,750.0,0.08,0.16,0.21,4.99,0.0,750.0
890,11942440,0.0,True,Zuid,52.34558,4.86048,Entire home/apt,2,1,2,9,225.0,3,45,True,2,0,5.0,True,112.5,675.0,0.09,0.15,0.23,4.99,0.6876712328767123,1125.0
891,11962960,0.5800000000000001,True,Zuid,52.348694,4.856783,Entire home/apt,2,1,1,8,159.0,9,30,True,0,0,4.82,True,79.5,1431.0,0.07,0.23,0.21,4.99,0.0,795.0
892,12006505,0.64,True,De Pijp - Rivierenbuurt,52.35388,4.89877,Entire home/apt,2,1,1,11,127.0,3,60,True,0,0,4.85,True,63.5,381.0,0.07,0.13,0.16,4.99,0.0,635.0
893,12039992,0.26,True,Zuid,52.34993,4.87882,Entire home/apt,4,2,3,8,350.0,4,1125,True,0,0,4.84,True,87.5,1400.0,0.14,0.18,0.26,4.99,0.03561643835616438,1750.0
894,12051114,0.76,True,Centrum-West,52.37592177748709,4.880416832196918,Entire home/apt,4,2,2,16,420.0,3,28,True,3,0,4.01,True,105.0,1260.0,0.07,0.2,0.29,10.99,0.019178082191780823,2100.0
895,12059101,0.72,True,De Pijp - Rivierenbuurt,52.34476,4.89201,Private room,4,1,4,6,92.0,4,1125,True,5,4,4.83,True,23.0,368.0,0.06,0.1,0.16,4.99,0.7945205479452054,410.26027397260276
896,12065591,0.7,True,Centrum-West,52.38018,4.87985,Private room,2,1,2,10,149.0,4,190,True,1,2,4.81,True,74.5,596.0,0.07,0.18,0.19,4.99,0.6109589041095891,745.0
897,12088607,0.0,True,Oud-Oost,52.35866,4.93397,Entire home/apt,4,2,2,10,226.0,3,25,True,0,0,4.0,True,56.5,678.0,0.07,0.26,0.25,4.99,0.0,1128.4931506849316
898,12117800,,True,Zuid,52.347,4.85955,Entire home/apt,2,1,1,2,75.0,3,1125,True,0,0,4.88,True,37.5,225.0,0.05,0.11,0.16,4.99,0.0,452.71232876712327
899,12130964,,True,De Baarsjes - Oud-West,52.37238,4.85266,Entire home/apt,2,1,1,10,120.0,4,1125,True,0,0,5.0,True,60.0,480.0,0.06,0.16,0.18,4.99,0.0,693.0958904109589
900,12139525,0.73,True,Zuid,52.35166,4.85767,Entire home/apt,6,3,6,17,450.0,3,11,True,0,0,4.430000000000001,True,75.0,1350.0,0.09,0.29,0.25,10.99,0.052054794520547946,2262.123287671233
901,12164521,0.41,True,Zuid,52.35004,4.85956,Entire home/apt,2,1,1,13,175.0,3,14,True,0,0,4.81,True,87.5,525.0,0.09,0.12,0.23,4.99,0.1917808219178082,872.2054794520548
902,12196335,0.5,True,Bos en Lommer,52.381359,4.855849,Entire home/apt,2,1,1,7,120.0,1,1125,True,0,0,4.9,True,60.0,120.0,0.08,0.21,0.16,4.99,0.0,600.0
903,12213244,,True,De Baarsjes - Oud-West,52.36814,4.86832,Entire home/apt,4,2,2,13,210.0,3,28,True,0,0,4.96,True,52.5,630.0,0.05,0.2,0.28,4.99,0.0,1050.0
904,12215990,0.25000000000000006,True,Zuid,52.35165,4.84904,Entire home/apt,2,1,1,5,145.0,3,30,True,0,0,5.0,True,72.5,435.0,0.05,0.14,0.2,4.99,0.0,725.0
905,12216213,0.56,True,Centrum-West,52.38001,4.88794,Private room,2,1,1,1,100.0,3,1125,True,6,5,4.9,True,50.0,300.0,0.07,0.14,0.17,4.99,0.7123287671232876,500.0
906,12221842,0.0,True,De Pijp - Rivierenbuurt,52.34298,4.90093,Entire home/apt,2,1,1,3,138.0,3,150,True,0,1,4.85,True,69.0,414.0,0.06,0.17,0.18,4.99,0.021917808219178082,677.4657534246576
907,12227324,0.6799999999999999,True,De Pijp - Rivierenbuurt,52.34403,4.89232,Entire home/apt,2,1,1,5,135.0,5,1125,True,0,0,4.82,True,67.5,675.0,0.04,0.15,0.17,4.99,0.0,675.0
908,12251311,0.22,True,Noord-Oost,52.40583,4.93275,Entire home/apt,5,3,4,4,120.0,10,60,True,0,0,4.86,True,24.0,1200.0,0.05,0.13,0.19,4.99,0.0,850.2602739726027
909,12347938,1.0,True,Oud-Oost,52.35331,4.92009,Entire home/apt,6,3,4,1,125.0,4,1125,True,0,0,4.67,True,20.83,500.0,0.08,0.1,0.18,4.99,0.00821917808219178,658.6849315068494
910,12371557,0.49,True,Oud-Noord,52.39987,4.90603,Entire home/apt,2,1,1,1,91.0,3,23,True,0,1,4.95,True,45.5,273.0,0.06,0.1,0.16,4.99,0.021917808219178082,463.2191780821918
911,12373532,0.72,True,Centrum-Oost,52.36475,4.90731,Entire home/apt,2,1,1,13,209.0,28,99,True,24,0,,True,104.5,5852.0,0.1,0.09,0.23,4.99,0.8986301369863013,1084.0684931506848
912,12384368,1.0,True,Westerpark,52.38835,4.8876,Entire home/apt,2,1,1,2,130.0,3,25,True,0,1,4.79,True,65.0,390.0,0.05,0.17,0.2,4.99,0.0,651.8630136986301
913,12499692,1.0,True,Oud-Oost,52.35663,4.91654,Entire home/apt,2,1,1,5,70.0,4,60,True,0,0,3.91,True,35.0,280.0,0.06,0.12,0.15,2.99,0.0,387.9178082191781
914,12510553,0.63,True,Centrum-Oost,52.35819,4.89453,Private room,2,1,2,5,150.0,3,30,True,6,0,4.93,True,75.0,450.0,0.06,0.17,0.19,4.99,0.01643835616438356,750.1232876712329
915,12548328,0.08999999999999997,True,De Pijp - Rivierenbuurt,52.34426,4.89841,Entire home/apt,2,1,2,12,225.0,25,30,True,29,0,5.0,True,112.5,5625.0,0.11,0.13,0.25,4.99,0.9972602739726028,1125.0
916,12550957,,True,De Pijp - Rivierenbuurt,52.35418,4.89798,Entire home/apt,4,2,2,8,300.0,3,1125,True,0,0,4.86,True,75.0,900.0,0.07,0.22,0.13,4.99,0.0,1500.0
917,12553513,0.25,True,Oud-Oost,52.36544,4.92655,Entire home/apt,2,1,1,9,199.0,4,1125,True,0,0,4.7,True,99.5,796.0,0.07,0.22,0.21,4.99,0.4273972602739726,995.0
918,12558413,0.7,True,Zuid,52.35339,4.84904,Entire home/apt,2,1,1,11,125.0,3,1125,True,0,2,4.78,True,62.5,375.0,0.07,0.15,0.2,4.99,0.0,679.8904109589041
919,12596322,0.98,True,De Baarsjes - Oud-West,52.36357,4.87979,Entire home/apt,16,8,17,28,750.0,3,365,True,14,2,3.5500000000000003,True,46.88,2250.0,0.15,0.24,0.28,10.99,0.7452054794520548,3977.068493150685
920,12597756,0.89,True,Centrum-West,52.36665,4.88049,Entire home/apt,8,4,5,20,450.0,2,365,True,2,2,3.46,True,56.25,900.0,0.12,0.18,0.2,10.99,0.6346153846153846,2639.8076923076924
921,12598553,0.84,True,Centrum-Oost,52.36388,4.90994,Entire home/apt,2,1,1,1,140.0,10,1125,True,0,0,,True,70.0,1400.0,0.06,0.18,0.15,4.99,0.0,700.0
922,12598630,0.25,True,Centrum-West,52.36727,4.88024,Entire home/apt,7,4,5,15,460.0,2,365,True,5,0,4.04,True,65.71,920.0,0.13,0.22,0.31,10.99,0.5288461538461539,2703.798076923077
923,12598924,0.72,True,Centrum-West,52.367,4.8792,Entire home/apt,7,4,5,19,460.0,2,365,True,4,6,3.9800000000000004,True,65.71,920.0,0.1,0.16,0.24,10.99,0.7692307692307693,2662.451923076923
924,12599072,0.98,True,De Baarsjes - Oud-West,52.36564,4.87855,Entire home/apt,7,4,5,16,470.0,2,365,True,6,2,3.87,True,67.14,940.0,0.05,0.19,0.21,10.99,0.7211538461538461,2729.6153846153848
925,12619145,0.44,True,Westerpark,52.38416,4.87143,Entire home/apt,2,1,1,5,98.0,3,1125,True,4,1,4.66,True,49.0,294.0,0.05,0.13,0.17,4.99,0.41643835616438357,490.0
926,12637711,1.0,True,Noord-West,52.41826,4.90073,Entire home/apt,4,2,2,6,111.0,3,3,True,0,2,4.89,True,27.75,333.0,0.07,0.17,0.19,4.99,0.0,697.7671232876712
927,12661281,,True,De Baarsjes - Oud-West,52.36989,4.84952,Entire home/apt,4,2,3,5,210.0,3,24,True,0,0,4.94,True,52.5,630.0,0.1,0.17,0.24,4.99,0.0,1050.0
928,12733599,0.3,True,Watergraafsmeer,52.34991,4.94026,Private room,2,1,1,11,79.0,30,1125,True,0,0,4.67,True,39.5,2370.0,0.06,0.12,0.17,4.99,0.7013698630136986,379.5890410958904
929,12744183,0.0,True,De Baarsjes - Oud-West,52.37002,4.85226,Entire home/apt,2,1,1,3,100.0,3,1125,True,0,0,4.97,True,50.0,300.0,0.06,0.12,0.19,4.99,0.0,717.5342465753424
930,12761526,0.54,True,Watergraafsmeer,52.35442,4.93148,Entire home/apt,3,2,1,10,109.0,4,30,True,0,0,4.74,True,36.33,436.0,0.06,0.08,0.14,4.99,0.0,627.6575342465753
931,12771666,,True,De Baarsjes - Oud-West,52.37053,4.86195,Entire home/apt,4,2,5,10,130.0,3,1125,True,0,0,5.0,True,32.5,390.0,0.09,0.14,0.17,4.99,0.0,650.0
932,12772984,0.8300000000000001,True,Watergraafsmeer,52.34219,4.91696,Entire home/apt,4,2,4,6,250.0,4,14,True,0,0,4.9,True,62.5,1000.0,0.09,0.21,0.28,4.99,0.052054794520547946,1285.7534246575342
933,12808277,,True,De Baarsjes - Oud-West,52.37094,4.86425,Entire home/apt,4,2,2,17,400.0,3,1125,True,0,0,4.699999999999999,True,100.0,1200.0,0.07,0.21,0.26,10.99,0.0,2000.0
934,12839333,,True,Noord-West,52.41339,4.89372,Entire home/apt,4,2,2,4,113.0,5,28,True,0,0,4.86,True,28.25,565.0,0.06,0.11,0.19,4.99,0.0,564.2465753424658
935,12840460,0.44999999999999996,True,Zuid,52.35351,4.88529,Entire home/apt,2,1,1,3,92.0,3,1125,True,0,0,4.96,True,46.0,276.0,0.07,0.12,0.15,4.99,0.0,457.82191780821915
936,12885866,0.0,True,Geuzenveld - Slotermeer,52.38116,4.83607,Private room,2,1,1,1,50.0,10,90,True,0,0,4.57,True,25.0,500.0,0.07,0.09,0.15,2.99,0.0,263.64383561643837
937,12898795,,True,De Pijp - Rivierenbuurt,52.35623,4.90367,Entire home/apt,2,1,1,9,150.0,3,3,True,0,0,5.0,True,75.0,450.0,0.07,0.09,0.19,4.99,0.0,750.0
938,12940835,,True,Oostelijk Havengebied - Indische Buurt,52.3652,4.93744,Entire home/apt,2,1,1,6,79.0,5,14,True,0,0,4.75,True,39.5,395.0,0.03,0.14,0.15,4.99,0.0,411.5753424657534
939,12959197,0.89,True,Westerpark,52.38277,4.87446,Entire home/apt,2,1,1,9,75.0,3,1125,True,0,0,4.81,True,37.5,225.0,0.08,0.11,0.16,4.99,0.0,483.8904109589041
940,12970674,0.98,True,Centrum-Oost,52.36306,4.9083,Private room,2,1,1,2,110.0,3,1125,True,0,0,4.94,True,55.0,330.0,0.08,0.15,0.2,4.99,0.0,557.1774193548387
941,13001861,0.0,True,Bos en Lommer,52.37732,4.86135,Entire home/apt,4,2,2,11,200.0,3,20,True,0,0,4.91,True,50.0,600.0,0.1,0.17,0.22,4.99,0.0,1000.0
942,13017363,0.2,True,Westerpark,52.37824,4.87087,Entire home/apt,2,1,1,8,150.0,28,1125,True,0,0,4.89,True,75.0,4200.0,0.08,0.08,0.2,4.99,0.25205479452054796,750.0
943,13017542,1.0,True,De Baarsjes - Oud-West,52.37027,4.85532,Entire home/apt,4,2,3,9,196.0,4,30,True,0,2,4.9,True,49.0,784.0,0.08,0.09,0.19,4.99,0.0136986301369863,995.4383561643835
944,13041188,,True,Centrum-Oost,52.3698,4.91043,Entire home/apt,2,1,1,2,50.0,21,27,True,0,0,,True,25.0,1050.0,0.07,0.12,0.14,2.99,0.0,250.0
945,13049566,,True,Noord-Oost,52.4069,4.93517,Entire home/apt,4,2,3,7,140.0,3,14,True,0,0,5.0,True,35.0,420.0,0.07,0.1,0.19,4.99,0.0,700.0
946,13051355,0.5,True,Centrum-West,52.37103,4.89583,Private room,2,1,1,9,156.0,1,1125,True,5,4,4.52,True,78.0,156.0,0.06,0.15,0.21,4.99,0.07692307692307693,780.8653846153846
947,13074889,0.6,True,Zuid,52.34389,4.86687,Entire home/apt,4,2,4,5,240.0,4,30,True,0,1,4.94,True,60.0,960.0,0.09,0.24,0.22,4.99,0.00821917808219178,1200.0
948,13094970,,True,De Pijp - Rivierenbuurt,52.34108,4.89566,Entire home/apt,4,2,4,2,150.0,14,27,True,0,0,,True,37.5,2100.0,0.06,0.16,0.23,4.99,0.0,750.0
949,13103861,0.75,True,Centrum-Oost,52.36245,4.904,Private room,2,1,1,7,77.0,3,12,True,1,5,4.8,True,38.5,231.0,0.06,0.12,0.17,4.99,0.29315068493150687,427.7808219178082
950,13107969,,True,De Baarsjes - Oud-West,52.37252,4.85834,Entire home/apt,4,2,5,9,225.0,3,1100,True,0,0,4.86,True,56.25,675.0,0.11,0.13,0.3,4.99,0.0,1125.0
951,13127944,,True,Noord-Oost,52.39487,4.93111,Entire home/apt,5,3,3,4,150.0,3,20,True,0,0,4.89,True,30.0,450.0,0.06,0.23,0.19,4.99,0.0,750.0
952,13135409,0.21000000000000008,True,Zuid,52.35079,4.85205,Entire home/apt,2,1,1,4,90.0,4,1125,True,2,0,4.64,True,45.0,360.0,0.07,0.08,0.16,4.99,0.019178082191780823,481.83561643835617
953,13152028,0.27,True,Westerpark,52.3918,4.87313,Entire home/apt,4,2,2,11,195.0,4,1125,True,0,0,4.86,True,48.75,780.0,0.08,0.24,0.17,4.99,0.4465753424657534,975.0
954,13169294,0.0,True,Watergraafsmeer,52.35323,4.93898,Entire home/apt,4,2,3,4,175.0,4,14,True,0,0,4.67,True,43.75,700.0,0.09,0.24,0.21,4.99,0.0,875.0
955,13177928,,True,Westerpark,52.38382,4.86804,Entire home/apt,4,2,5,10,300.0,10,14,True,0,0,4.67,True,75.0,3000.0,0.1,0.24,0.27,4.99,0.04657534246575343,1500.0
956,13187427,1.0,True,Watergraafsmeer,52.35387,4.92996,Entire home/apt,4,2,4,7,195.0,3,21,True,0,0,5.0,True,48.75,585.0,0.06,0.18,0.18,4.99,0.0,975.0
957,13188340,,True,Centrum-Oost,52.36828,4.92478,Entire home/apt,2,1,1,1,79.0,3,30,True,0,0,4.5,True,39.5,237.0,0.05,0.12,0.14,4.99,0.0,395.0
958,13219341,0.5,True,Watergraafsmeer,52.34299,4.95102,Entire home/apt,4,2,4,9,230.0,3,1125,True,0,0,4.89,True,57.5,690.0,0.12,0.18,0.26,4.99,0.26301369863013696,1150.0
959,13229949,0.0,True,Geuzenveld - Slotermeer,52.381,4.83538,Private room,2,1,1,2,59.0,5,1125,True,0,0,3.67,True,29.5,295.0,0.05,0.11,0.16,2.99,0.0,295.0
960,13245827,0.25,True,Watergraafsmeer,52.35631,4.93949,Entire home/apt,4,2,4,14,250.0,3,1125,True,0,0,5.0,True,62.5,750.0,0.09,0.21,0.29,4.99,0.18904109589041096,1250.0
961,13247212,0.5900000000000001,True,Centrum-Oost,52.37288,4.90648,Entire home/apt,4,2,1,14,292.0,2,9,True,0,0,4.93,True,73.0,584.0,0.1,0.14,0.21,4.99,0.0,1550.0
962,13256599,1.0,True,Centrum-West,52.36861,4.88607,Entire home/apt,3,2,1,12,210.0,7,180,True,8,1,4.82,True,70.0,1470.0,0.09,0.2,0.23,4.99,0.7561643835616438,1093.013698630137
963,13272633,1.0,True,Centrum-Oost,52.36532,4.91091,Private room,4,1,2,12,258.0,2,365,True,4,1,4.64,True,64.5,516.0,0.11,0.2,0.21,4.99,0.39452054794520547,1406.4657534246576
964,13277304,0.0,True,IJburg - Zeeburgereiland,52.34993,5.00493,Entire home/apt,4,2,2,9,135.0,3,21,True,0,0,4.83,True,33.75,405.0,0.08,0.09,0.2,4.99,0.0027397260273972603,675.0
965,13302853,0.4,True,Oostelijk Havengebied - Indische Buurt,52.37017,4.94396,Entire home/apt,4,2,6,8,250.0,3,30,True,0,0,4.88,True,62.5,750.0,0.1,0.27,0.16,4.99,0.024657534246575342,1477.4794520547946
966,13314493,0.49000000000000005,True,Centrum-Oost,52.36397,4.90768,Private room,2,1,1,6,95.0,3,1125,True,0,0,4.97,True,47.5,285.0,0.04,0.12,0.17,4.99,0.3287671232876712,475.0
967,13330153,,True,Noord-West,52.40716,4.90064,Entire home/apt,5,3,5,5,120.0,5,1125,True,0,0,4.8,True,24.0,600.0,0.06,0.1,0.18,4.99,0.0027397260273972603,616.5753424657535
968,13353566,1.0,True,Noord-Oost,52.38531,4.95352,Private room,4,1,2,10,365.0,4,32,True,1,0,4.68,True,91.25,1460.0,0.1,0.16,0.28,4.99,0.7616438356164383,1826.3424657534247
969,13389882,0.8300000000000001,True,Westerpark,52.3789,4.87492,Entire home/apt,2,1,1,8,250.0,5,1125,True,0,0,4.96,True,125.0,1250.0,0.08,0.22,0.23,4.99,0.0,1250.0
970,13421459,0.9500000000000001,True,Centrum-West,52.37178,4.88017,Entire home/apt,4,2,2,17,394.0,3,30,True,0,0,4.46,True,98.5,1182.0,0.16,0.26,0.24,4.99,0.06628242074927954,1906.2391930835736
971,13425006,0.75,True,Westerpark,52.37763,4.86895,Entire home/apt,3,2,2,7,160.0,4,28,True,0,1,4.51,True,53.33,640.0,0.06,0.23,0.27,4.99,0.0,800.0
972,13428614,1.0,True,Bos en Lommer,52.3779,4.86199,Entire home/apt,2,1,2,1,99.0,3,29,True,0,0,5.0,True,49.5,297.0,0.07,0.12,0.15,4.99,0.0,555.2739726027397
973,13429174,1.0,True,De Baarsjes - Oud-West,52.37178,4.85301,Private room,1,1,1,2,58.0,3,30,True,0,4,4.43,True,58.0,174.0,0.05,0.07,0.14,2.99,0.027548209366391185,242.7548209366391
974,13431398,,True,De Baarsjes - Oud-West,52.36278,4.8528,Entire home/apt,2,1,1,5,95.0,3,1125,True,0,0,4.87,True,47.5,285.0,0.04,0.1,0.16,4.99,0.0,475.0
975,13439708,0.92,True,IJburg - Zeeburgereiland,52.35336,4.99456,Entire home/apt,4,2,3,17,350.0,3,1125,True,0,0,4.9,True,87.5,1050.0,0.09,0.18,0.2,4.99,0.4246575342465753,1750.0
976,13449471,0.55,True,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire home/apt,6,3,7,15,310.0,5,21,True,0,0,5.0,True,51.67,1550.0,0.15,0.21,0.27,4.99,0.021917808219178082,1487.3287671232877
977,13463261,0.77,True,De Pijp - Rivierenbuurt,52.34789,4.89176,Entire home/apt,4,2,3,10,175.0,3,60,True,0,0,4.73,True,43.75,525.0,0.07,0.14,0.13,4.99,0.008241758241758242,869.3681318681319
978,13471485,0.47,True,De Pijp - Rivierenbuurt,52.35634,4.90442,Entire home/apt,4,2,1,6,150.0,7,15,True,0,0,5.0,True,37.5,1050.0,0.07,0.2,0.19,4.99,0.0,750.7397260273973
979,13476691,,True,Oud-Oost,52.35164,4.9113,Entire home/apt,4,2,4,8,200.0,3,1125,True,0,0,4.94,True,50.0,600.0,0.08,0.24,0.31,4.99,0.0,1000.0
980,13483155,,True,Oud-Noord,52.38621,4.91678,Entire home/apt,3,2,3,8,175.0,5,1125,True,0,0,4.75,True,58.33,875.0,0.07,0.2,0.19,4.99,0.0,875.0
981,13486108,0.0,True,Oostelijk Havengebied - Indische Buurt,52.37468,4.94674,Entire home/apt,4,2,3,5,156.0,4,20,True,0,0,4.91,True,39.0,624.0,0.07,0.18,0.17,4.99,0.0,782.2602739726027
982,13489366,0.46,True,De Pijp - Rivierenbuurt,52.34252,4.89785,Entire home/apt,4,2,2,4,110.0,5,30,True,0,0,5.0,True,27.5,550.0,0.06,0.16,0.19,4.99,0.0,550.0
983,13491924,1.0,True,Centrum-West,52.37643,4.88233,Entire home/apt,2,1,1,9,295.0,3,1125,True,0,0,5.0,True,147.5,885.0,0.14,0.21,0.37,4.99,0.0,1380.0684931506848
984,13509119,1.0,True,De Baarsjes - Oud-West,52.363,4.86578,Entire home/apt,4,2,3,10,250.0,4,30,True,0,0,4.79,True,62.5,1000.0,0.13,0.11,0.16,4.99,0.0,1125.0
985,13527219,0.06999999999999995,True,Centrum-West,52.37032,4.89104,Entire home/apt,2,1,1,11,289.0,4,120,True,0,0,5.0,True,144.5,1156.0,0.1,0.14,0.18,4.99,0.6821917808219178,1658.013698630137
986,13537254,0.2,True,De Baarsjes - Oud-West,52.36054,4.86428,Entire home/apt,4,2,2,12,200.0,7,1125,True,0,0,4.7,True,50.0,1400.0,0.08,0.24,0.32,4.99,0.0,1000.0
987,13537721,0.32,True,Centrum-Oost,52.37019,4.93074,Entire home/apt,5,3,3,9,275.0,3,14,True,0,0,5.0,True,55.0,825.0,0.09,0.19,0.26,4.99,0.030136986301369864,1648.2876712328766
988,13571617,0.96,True,Oud-Oost,52.35544,4.90776,Entire home/apt,4,2,2,8,253.0,7,365,True,1,1,4.74,True,63.25,1771.0,0.09,0.18,0.25,4.99,0.1917808219178082,1011.931506849315
989,13599479,,True,Oostelijk Havengebied - Indische Buurt,52.36241,4.93785,Entire home/apt,2,1,1,4,75.0,5,25,True,0,0,5.0,True,37.5,375.0,0.06,0.1,0.16,4.99,0.0,375.0
990,13612108,0.4,True,De Pijp - Rivierenbuurt,52.34437,4.90637,Entire home/apt,2,1,2,1,85.0,3,7,True,0,0,4.92,True,42.5,255.0,0.05,0.1,0.15,4.99,0.15616438356164383,829.8904109589041
991,13629998,0.38,True,Buitenveldert - Zuidas,52.32956,4.85825,Entire home/apt,3,2,1,7,200.0,2,30,True,0,0,,True,66.67,400.0,0.05,0.2,0.25,4.99,0.5882352941176471,1305.735294117647
992,13632710,,True,IJburg - Zeeburgereiland,52.36203,4.98387,Entire home/apt,2,1,1,10,150.0,6,1125,True,0,0,4.6,True,75.0,900.0,0.07,0.23,0.2,4.99,0.0,750.0
993,13647474,1.0,True,Centrum-Oost,52.36229,4.90017,Private room,3,1,3,1,200.0,3,1001,True,2,4,4.86,True,66.67,600.0,0.06,0.25,0.24,4.99,0.30684931506849317,875.9041095890411
994,13654387,0.86,True,Geuzenveld - Slotermeer,52.3838,4.83647,Entire home/apt,4,2,4,6,199.0,4,30,True,0,0,4.71,True,49.75,796.0,0.07,0.18,0.14,4.99,0.0273972602739726,995.0
995,13655161,0.43,True,Oostelijk Havengebied - Indische Buurt,52.36174,4.93661,Entire home/apt,4,2,2,8,133.0,4,30,True,3,0,4.9,True,33.25,532.0,0.07,0.19,0.18,4.99,0.00821917808219178,673.082191780822
996,13678453,,True,De Pijp - Rivierenbuurt,52.35557,4.9016,Entire home/apt,2,1,1,3,120.0,3,20,True,0,0,4.92,True,60.0,360.0,0.06,0.1,0.17,4.99,0.0,600.0
997,13687342,,True,De Baarsjes - Oud-West,52.36747,4.85643,Entire home/apt,2,1,1,1,85.0,4,20,True,0,0,5.0,True,42.5,340.0,0.05,0.11,0.15,4.99,0.0,425.0
998,13691198,0.77,True,De Pijp - Rivierenbuurt,52.34457,4.90245,Entire home/apt,2,1,2,6,145.0,3,1125,True,0,1,4.9,True,72.5,435.0,0.08,0.14,0.18,4.99,0.038356164383561646,734.3150684931506
999,13708567,1.0,True,Westerpark,52.37981,4.87418,Entire home/apt,4,2,1,6,212.0,1,365,True,4,1,4.95,True,53.0,212.0,0.05,0.24,0.25,4.99,0.21951219512195122,1021.219512195122
1000,13710865,0.5,True,De Aker - Nieuw Sloten,52.33872,4.79454,Entire home/apt,6,3,4,13,400.0,4,20,True,0,0,4.62,True,66.67,1600.0,0.14,0.15,0.22,10.99,0.0,2000.0
1001,13729010,0.86,True,Watergraafsmeer,52.35698,4.93415,Entire home/apt,4,2,2,10,179.0,2,21,True,0,0,4.86,True,44.75,358.0,0.07,0.17,0.18,4.99,0.0,921.1111111111111
1002,13760261,0.0,True,Centrum-West,52.36633,4.88552,Entire home/apt,4,2,2,22,450.0,4,31,True,0,1,4.38,True,112.5,1800.0,0.01,0.12,0.23,10.99,0.7698630136986301,2354.2328767123286
1003,13807292,,True,Centrum-Oost,52.37075,4.93019,Entire home/apt,4,2,3,5,132.0,2,30,True,0,0,4.95,True,33.0,264.0,0.08,0.13,0.19,4.99,0.0,1135.2403846153845
1004,13812250,1.0,True,Westerpark,52.37948,4.87532,Entire home/apt,4,2,2,19,361.0,1,365,True,4,3,4.6,True,90.25,361.0,0.08,0.06,0.3,4.99,0.12195121951219512,1735.3658536585365
1005,13812273,,True,Zuid,52.35599,4.85235,Entire home/apt,4,2,3,11,225.0,3,1125,True,0,0,4.96,True,56.25,675.0,0.11,0.15,0.28,4.99,0.0,1125.0
1006,13817814,0.34,True,Westerpark,52.38298,4.87758,Entire home/apt,2,1,1,6,156.0,3,6,True,5,0,5.0,True,78.0,468.0,0.07,0.16,0.2,4.99,0.043835616438356165,539.4794520547945
1007,13819991,,True,Centrum-Oost,52.35893,4.89561,Entire home/apt,4,2,4,8,200.0,5,21,True,0,0,,True,50.0,1000.0,0.06,0.19,0.21,4.99,0.0,1158.6301369863013
1008,13825117,1.0,True,Oud-Oost,52.35893,4.92372,Entire home/apt,3,2,2,3,130.0,3,6,True,0,0,4.72,True,43.33,390.0,0.05,0.14,0.17,4.99,0.0,650.0
1009,13836709,0.89,True,Noord-West,52.40451,4.91506,Private room,1,1,1,1,66.0,3,4,True,2,2,4.47,True,66.0,198.0,0.07,0.1,0.15,2.99,0.019178082191780823,331.45205479452056
1010,13841525,,True,Oud-Oost,52.35732,4.9197,Entire home/apt,4,2,3,6,180.0,6,28,True,0,0,4.94,True,45.0,1080.0,0.08,0.16,0.19,4.99,0.0,900.0
1011,13852643,0.96,True,Centrum-West,52.38106,4.88669,Private room,2,1,1,5,125.0,2,1125,True,0,0,4.77,True,62.5,250.0,0.04,0.12,0.2,4.99,0.0,625.0
1012,13854126,0.43,True,Westerpark,52.3837,4.87297,Entire home/apt,4,2,2,12,293.0,3,1125,True,8,1,4.68,True,73.25,879.0,0.08,0.2,0.21,4.99,0.8876712328767123,1465.7534246575342
1013,13854467,0.52,True,Zuid,52.34906,4.87094,Entire home/apt,4,2,4,27,584.0,3,1125,True,0,2,4.45,True,146.0,1752.0,0.11,0.18,0.33,10.99,0.010958904109589041,2757.8082191780823
1014,13873040,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36907,4.94288,Entire home/apt,4,2,3,1,140.0,2,23,True,0,0,4.67,True,35.0,280.0,0.07,0.13,0.16,4.99,0.0,726.7307692307693
1015,13882569,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36111,4.93493,Entire home/apt,2,1,1,3,75.0,3,1125,True,0,2,5.0,True,37.5,225.0,0.05,0.11,0.16,4.99,0.0,516.7945205479452
1016,13886949,,True,Watergraafsmeer,52.35452,4.9283,Entire home/apt,2,1,2,3,194.0,6,60,True,0,0,5.0,True,97.0,1164.0,0.08,0.2,0.21,4.99,0.0,971.2328767123288
1017,13889292,1.0,True,Noord-Oost,52.38727,4.95789,Entire home/apt,4,2,3,5,189.0,6,1125,True,0,0,4.93,True,47.25,1134.0,0.08,0.23,0.18,4.99,0.0,945.0
1018,13891719,0.04999999999999999,True,Centrum-Oost,52.36428,4.91231,Entire home/apt,2,1,1,10,165.0,3,1124,True,0,0,4.71,True,82.5,495.0,0.08,0.16,0.22,4.99,0.0,761.0958904109589
1019,13897189,1.0,True,Westerpark,52.38231,4.87142,Entire home/apt,3,2,1,2,131.0,4,31,True,0,1,4.88,True,43.67,524.0,0.09,0.11,0.19,4.99,0.0,649.0410958904109
